title,author,subject,additional_subjects,first_publish_year,cover_id,cover_url,edition_count,ratings_average,ratings_count,key
With Kitchner in the Soudan,G. A. Henty,Nonfiction,"Fiction, historical, general, Fiction, Military, Nonfiction, History",1902,5647395,https://covers.openlibrary.org/b/id/5647395-L.jpg,54,,0,/works/OL1794543W
Into Thin Air,Jon Krakauer,Nonfiction,"History, Adventure Consultants. Guided Expedition (1996 : Mount Everest), Adventure Consultants Guided Expedition (1996 : Mount Everest), Mountain Madness (Firm) Everest Expedition (1996), Mountaineering expeditions",1996,241603,https://covers.openlibrary.org/b/id/241603-L.jpg,54,,0,/works/OL1974548W
The history of England from the accession of James the Second [2/5],Thomas Babington Macaulay,Nonfiction,"History, Nonfiction",1849,14851685,https://covers.openlibrary.org/b/id/14851685-L.jpg,54,,0,/works/OL8522727W
The Intelligent Investor,"Benjamin Graham, Jason Zweig, Atsuhiro Dokō, Kazumi Masuzawa, Miwa Niimi, Warren Buffett, Yonatan Bar",Nonfiction,"Securities, Investments, investing, value investing, stock market",1949,36434,https://covers.openlibrary.org/b/id/36434-L.jpg,52,,0,/works/OL273184W
The Problem of Pain,"C.S. Lewis, James Simmons",Nonfiction,"Pain, Religious aspects of Suffering, Christianity, Suffering, Nonfiction",1940,6554012,https://covers.openlibrary.org/b/id/6554012-L.jpg,51,,0,/works/OL71167W
Erinnerungen an die Zukunft,Erich von Däniken,Nonfiction,"Life on other planets, Interplanetary voyages, Vie sur les autres planètes, Voyages dans l'espace, Civilization, ancient",1968,270259,https://covers.openlibrary.org/b/id/270259-L.jpg,51,,0,/works/OL8051539W
The New Revelation,Arthur Conan Doyle,Nonfiction,"Spiritualism, Classic Literature, Fiction, Biography & Autobiography, New Age",1918,9987794,https://covers.openlibrary.org/b/id/9987794-L.jpg,51,,0,/works/OL262568W
On the art of reading,Arthur Quiller-Couch,Nonfiction,"Books and reading, English literature, History and criticism, Reading, Literature, history and criticism",1920,5601927,https://covers.openlibrary.org/b/id/5601927-L.jpg,50,,0,/works/OL3863997W
The Human Zoo,Desmond Morris,Nonfiction,"Human behavior, Science, Comparative Psychology, Nonfiction, Behavior",1705,76492,https://covers.openlibrary.org/b/id/76492-L.jpg,49,,0,/works/OL104152W
Your Erroneous Zones,Wayne W. Dyer,Nonfiction,"Self-actualization (Psychology), Fear, Guilt, Actualización de si mismo (Psicología), Actualización de sí mismo (Psicología)",1976,5266788,https://covers.openlibrary.org/b/id/5266788-L.jpg,48,,0,/works/OL1901436W
On Wings of Eagles,Ken Follett,Nonfiction,"Foreign relations, Iran Hostage Crisis, 1979-1981, History, Escapes, Nonfiction",1983,8099985,https://covers.openlibrary.org/b/id/8099985-L.jpg,48,,0,/works/OL1914089W
Las venas abiertas de América Latina,"Eduardo Galeano, Galeano, Eduardo Galeano, Cedric Belfrage",Nonfiction,"Economic conditions, History, Nonfiction, Sociology, Spanish language books",1971,5416334,https://covers.openlibrary.org/b/id/5416334-L.jpg,48,,0,/works/OL698173W
The history of England from the accession of James the Second [1/5],Thomas Babington Macaulay,Nonfiction,"History, Nonfiction",1849,14845292,https://covers.openlibrary.org/b/id/14845292-L.jpg,45,,0,/works/OL8522726W
The science of being great,"Wallace D. Wattles, Lou Harshaw, Jim Roberts, Tony Mase",Nonfiction,"New Thought, Nonfiction, Self-Improvement, Наука (общее)//Научно-популярное",1911,10652111,https://covers.openlibrary.org/b/id/10652111-L.jpg,45,,0,/works/OL3792048W
Domestic manners of the Americans,Frances Milton Trollope,Nonfiction,"Social life and customs, Social conditions, Travel, Description and travel, Essays",1832,5652796,https://covers.openlibrary.org/b/id/5652796-L.jpg,45,,0,/works/OL2147971W
Upgrading and repairing PCs,"Scott Mueller, Mark Edward Soper",Nonfiction,"Microcomputers, Maintenance and repair, Upgrading, Equipment and supplies, Computer Technology",1988,554975,https://covers.openlibrary.org/b/id/554975-L.jpg,44,,0,/works/OL65487W
A Grief Observed,C.S. Lewis,Nonfiction,"Death, Meditations, Bereavement, Christianity, Grief",1961,9321678,https://covers.openlibrary.org/b/id/9321678-L.jpg,44,,0,/works/OL71158W
Effective Executive,"Peter F. Drucker, Joseph A. Maciariello, Jim Collins, Tim Andres Pabon, Zachary First",Nonfiction,"Decision making, Executives, Decision-making, Industrial management, Administrative Personnel",1967,4941284,https://covers.openlibrary.org/b/id/4941284-L.jpg,43,,0,/works/OL272920W
SQL for Dummies,"Allen G. Taylor, Reinhard Engel",Nonfiction,"SQL (Computer program language), Database management, Relational databases, Computer programming, Computer Technology",1993,299637,https://covers.openlibrary.org/b/id/299637-L.jpg,43,,0,/works/OL2035966W
A Century Of Dishonor,"Helen Hunt Jackson, Helen Jackson, Helen Jackson H.H., Helen Hunt Jackson",Nonfiction,"Indians of North America, Government relations, Peuples autochtones, History, Nonfiction",1881,6030235,https://covers.openlibrary.org/b/id/6030235-L.jpg,43,,0,/works/OL1800167W
Theodore Roosevelt,William Roscoe Thayer,Nonfiction,"Biography & Autobiography, Nonfiction, Roosevelt, theodore, 1858-1919",1919,5655807,https://covers.openlibrary.org/b/id/5655807-L.jpg,43,,0,/works/OL2340442W
Power Through Repose,"Annie Payson Call, Payson Annie Call, Annie Payson Call",Nonfiction,"Mental health, New Age, Nonfiction, Popular works, Self-Improvement",1891,10857777,https://covers.openlibrary.org/b/id/10857777-L.jpg,43,,0,/works/OL7711724W
"Budda, ego zhizn', uchenie","Hermann Oldenberg, Helmuth von Glasenapp, Marcel Brion",Nonfiction,"Buddha and Buddhism, Buddha (The concept), Buddhism, Biography & Autobiography, Nonfiction",1881,6146452,https://covers.openlibrary.org/b/id/6146452-L.jpg,42,,0,/works/OL1630019W
Annapurna-conquest of the first 8000 metre peak,Maurice Herzog,Nonfiction,"Mountaineering, Annapurna (nepal), description and travel, Mountaineers, Expédition française à l'Himalaya (1950), Travel",1951,782469,https://covers.openlibrary.org/b/id/782469-L.jpg,41,,0,/works/OL2176496W
A Short History of Scotland,Andrew Lang,Nonfiction,"History, Nonfiction, World history, Scotland, history",1911,2893906,https://covers.openlibrary.org/b/id/2893906-L.jpg,40,,0,/works/OL1089004W
Feel the fear and do it anyway,Susan J. Jeffers,Nonfiction,"Fear, Miedo, Power, (psychology), Self-actualization (psychology), Self-culture",1987,6498618,https://covers.openlibrary.org/b/id/6498618-L.jpg,40,,0,/works/OL1884125W
The leadership challenge,"James M. Kouzes, Barry Z. Posner, Elaine Biech, Barry Posner",Nonfiction,"Executive ability, Leadership, Management, Business, Nonfiction",1987,548022,https://covers.openlibrary.org/b/id/548022-L.jpg,40,,0,/works/OL1974749W
Fast Food Nation,Eric Schlosser,Nonfiction,"politics, health, current events, sociology, McDonald's",2001,8392930,https://covers.openlibrary.org/b/id/8392930-L.jpg,39,,0,/works/OL5801795W
The fortunate pilgrim,Mario Puzo,Nonfiction,"Immigrants, Fiction, Autobiographical fiction, Italian Americans, Nonfiction",1964,419184,https://covers.openlibrary.org/b/id/419184-L.jpg,39,,0,/works/OL1673262W
Artificial intelligence,"Stuart J. Russell, Peter Norvig",Nonfiction,"problem solving, constraint satisfaction, knowledge, reasoning, planning",1994,92018,https://covers.openlibrary.org/b/id/92018-L.jpg,39,,0,/works/OL2896994W
Emotional Intelligence,Daniel Goleman,Nonfiction,"Emotions and cognition, Intellect, Success, psychological aspects, Self-actualization (psychology), Emotions",1995,1359485,https://covers.openlibrary.org/b/id/1359485-L.jpg,39,,0,/works/OL1878267W
The History of England From the Accession of James the Second [3/5],Thomas Babington Macaulay,Nonfiction,"History, Nonfiction, Histoire",1849,14830898,https://covers.openlibrary.org/b/id/14830898-L.jpg,39,,0,/works/OL8522728W
In the Heart of the Sea,Nathaniel Philbrick,Nonfiction,"Sperm whale, award:national_book_award=2000, National Book Award Winner, Whaleboats, Essex (Whaleship)",2000,402602,https://covers.openlibrary.org/b/id/402602-L.jpg,38,,0,/works/OL800722W
C++ how to program,"Harvey M. Deitel, Paul J. Deitel",Nonfiction,"C++ (Computer program language), C++ (Lenguaje de programación), C plus plus (computer program language), Uml (computer science), C (Computer program language)",1992,15111375,https://covers.openlibrary.org/b/id/15111375-L.jpg,38,,0,/works/OL1753945W
Three cups of tea,"Greg Mortenson, David Oliver Relin, Sarah Thomson, Natxo Morera de la Vall Antón",Nonfiction,"nyt:paperback_nonfiction=2007-01-28, History, Education, New York Times bestseller, Girls' schools",2006,6425044,https://covers.openlibrary.org/b/id/6425044-L.jpg,38,,0,/works/OL5702375W
The history of England from the accession of James the Second [5/5],Thomas Babington Macaulay,Nonfiction,"History, HIST©RIA, Nonfiction",1856,14840169,https://covers.openlibrary.org/b/id/14840169-L.jpg,37,,0,/works/OL8522730W
Collapse,Jared M. Diamond,Nonfiction,"Sociology, Culturen, Environnement, Changement social, Verval (geschiedenis)",2004,12915198,https://covers.openlibrary.org/b/id/12915198-L.jpg,37,,0,/works/OL276557W
The Life of the Spider,"Jean-Henri Fabre, Alexander de Mattos",Nonfiction,"Spiders, Nature, Nonfiction, Science, Araignées",1912,6060040,https://covers.openlibrary.org/b/id/6060040-L.jpg,37,,0,/works/OL1809425W
Intentions,Oscar Wilde,Nonfiction,"Biography, Art critics, English Authors, Poisoners, Criticism",1891,1972713,https://covers.openlibrary.org/b/id/1972713-L.jpg,37,,0,/works/OL14877869W
Sittengeschichte Griechenlands,Hans Licht,Nonfiction,"Social life and customs, Sex in literature, Marriage, Paraphilias, Sex",1925,8824427,https://covers.openlibrary.org/b/id/8824427-L.jpg,37,,0,/works/OL6153258W
Notes from a small island,Bill Bryson,Nonfiction,"Voyages, England, Description and travel, Journeys, 20th century",1995,8598315,https://covers.openlibrary.org/b/id/8598315-L.jpg,37,,0,/works/OL74129W
Kindheitserinnerung des Leonardo da Vinci,Sigmund Freud,Nonfiction,"Biography, Painters, Sculptors, Psychoanalysis, Narcissism",1910,10839945,https://covers.openlibrary.org/b/id/10839945-L.jpg,37,,0,/works/OL1069667W
Galileo's daughter,"Dava Sobel, Concepció Iribarren Donadéu",Nonfiction,"Galilei, galileo, 1564-1642, Astronomers, Nuns, biography, Italy, biography, Correspondence",1999,1007334,https://covers.openlibrary.org/b/id/1007334-L.jpg,37,,0,/works/OL1883959W
The Practice of Management,Peter F. Drucker,Nonfiction,"Business, Nonfiction, Industrial management, Management science, Industrial management, united states",1954,6418448,https://covers.openlibrary.org/b/id/6418448-L.jpg,37,,0,/works/OL274337W
Nonviolent Communication,"Marshall B. Rosenberg, Deepak Chopra, Magiarí Díaz Díaz, Alan Rafael Seid Llamas, Rosenberg",Nonfiction,"Nonviolence, Psychological aspects of Communication, Family & Relationships, Self-Improvement, Communication",1999,940686,https://covers.openlibrary.org/b/id/940686-L.jpg,37,,0,/works/OL2018966W
Hacking for Dummies,"Kevin Beaver, Jutta Schmidt",Nonfiction,"Computer Technology, Computer hackers, Computer networks, Computer security, Nonfiction",2004,299671,https://covers.openlibrary.org/b/id/299671-L.jpg,37,,0,/works/OL6035941W
Running a thousand miles for freedom,William Craft,Nonfiction,"Fugitive slaves, Nonfiction, Slaves, Biography & Autobiography, Slaves' writings, American",1860,588799,https://covers.openlibrary.org/b/id/588799-L.jpg,36,,0,/works/OL1943958W
The Log from the Sea of Cortez,John Steinbeck,Nonfiction,"Biography & Autobiography, Description and travel, Journeys, Marine animals, Marine fauna",1951,7148028,https://covers.openlibrary.org/b/id/7148028-L.jpg,36,,0,/works/OL23188W
The History of England from the Accession of James the Second [4/5],Thomas Babington Macaulay,Nonfiction,"History, Nonfiction",1855,14845294,https://covers.openlibrary.org/b/id/14845294-L.jpg,36,,0,/works/OL8522729W
Molecular Biology of the Cell,"Bruce Alberts, Alexander Johnson, Julian Lewis, David O Morgan, Martin Raff, Julian Lewis, Keith Roberts, Peter Walter, Alexander D. Johnson",Nonfiction,"biology, cells, cell biology, textbook, nonfiction",1983,1547643,https://covers.openlibrary.org/b/id/1547643-L.jpg,36,,0,/works/OL7938488W
Eichmann in Jerusalem,Hannah Arendt,Nonfiction,"History, Holocaust, Jewish (1939-1945), Jews, Jews in Europe, Nonfiction",1963,97789,https://covers.openlibrary.org/b/id/97789-L.jpg,36,,0,/works/OL1386647W
Reframing Organizations,Lee G. Bolman,Nonfiction,"Leadership, Management, Organizational behavior, Business, Nonfiction",1991,549072,https://covers.openlibrary.org/b/id/549072-L.jpg,36,,0,/works/OL3359455W
Musicophilia,Oliver Sacks,Nonfiction,"psychology, Alzheimer’s disese, amnesia, Parkinson’s disease, amusia",2007,9261340,https://covers.openlibrary.org/b/id/9261340-L.jpg,36,,0,/works/OL277255W
The Innocent Man,John Grisham,Nonfiction,"Judicial error, Trials, litigation, Trials (Murder), True Crime, Capital punishment",2006,9322895,https://covers.openlibrary.org/b/id/9322895-L.jpg,35,,0,/works/OL77015W
Simple Sabotage Field Manual,"United States. Office of Strategic Services., Sgt Wolf, Stratigic Services, The Director of Strategic Services, The United States Services, United States Services, Strategic Services, Reproduction Branch, United States Office of Strategic Services Staff",Nonfiction,"Humor (Nonfiction), Nonfiction, Reference, Military art and science, Social sciences",1944,10553067,https://covers.openlibrary.org/b/id/10553067-L.jpg,35,,0,/works/OL15186897W
A Walk in the Woods,Bill Bryson,Nonfiction,"Description and travel, Natural history, Travel, Journeys, Hiking",1997,12722649,https://covers.openlibrary.org/b/id/12722649-L.jpg,35,,0,/works/OL74123W
The Lost Continent,Bill Bryson,Nonfiction,"Cities and towns, Social life and customs, Description and travel, Travel, Journeys",1989,8231850,https://covers.openlibrary.org/b/id/8231850-L.jpg,35,,0,/works/OL74124W
The  land of little rain,"Mary Austin, Mary Hunter Austin",Nonfiction,"Social life and customs, Frontier and pioneer life, Nature, Zamorano 80, Local History",1903,8245372,https://covers.openlibrary.org/b/id/8245372-L.jpg,35,,0,/works/OL1917194W
Frommer's Chicago,Elizabeth Canning Blackwell,Nonfiction,"Travel, Nonfiction, Guidebooks, Description and travel, architecture",2001,8384529,https://covers.openlibrary.org/b/id/8384529-L.jpg,34,,0,/works/OL8204662W
Down Under (In a Sunburned Country),Bill Bryson,Nonfiction,"Social life and customs, Description and travel, Humour, Journeys, Travel",2000,7005914,https://covers.openlibrary.org/b/id/7005914-L.jpg,34,,0,/works/OL74115W
WordPress For Dummies,Lisa Sabin-Wilson,Nonfiction,"Computer Technology, Nonfiction, Blogs, Authoring programs, Web sites",2007,1239987,https://covers.openlibrary.org/b/id/1239987-L.jpg,34,,0,/works/OL8206689W
Alfred Tennyson / by Andrew Lang,Andrew Lang,Nonfiction,"Biography, Biography & Autobiography, English Poets, Nonfiction, Poets, English",1901,4618435,https://covers.openlibrary.org/b/id/4618435-L.jpg,34,,0,/works/OL1088750W
Literary taste,Arnold Bennett,Nonfiction,"Books and reading, Book collecting, English literature, Best books, Bibliography",1900,1747919,https://covers.openlibrary.org/b/id/1747919-L.jpg,34,,0,/works/OL109216W
My Family and other Animals,Gerald Malcolm Durrell,Nonfiction,"Natural history, Description and travel, Zoologists, Biography, Juvenile literature",1956,5547600,https://covers.openlibrary.org/b/id/5547600-L.jpg,34,,0,/works/OL10509141W
Luo ye gui gen (Falling Leaves),Adeline Yen Mah,Nonfiction,"Biography, California, China, Chinese Americans, Family",1997,3347315,https://covers.openlibrary.org/b/id/3347315-L.jpg,34,,0,/works/OL121490W
Artificial Intelligence and Soft Computing,Leszek Rutkowski,Nonfiction,"Computer Imaging, Vision, Pattern Recognition and Graphics, Database management, Information storage and retrieval systems, Information organization, Information retrieval",2012,8619487,https://covers.openlibrary.org/b/id/8619487-L.jpg,34,,0,/works/OL19827983W
